receptor_0_1mA_1min: CV i vs E Scan 2,,receptor_0_1mA_1min: CV i vs E Scan 3,,receptor_0_1mA_1min: CV i vs E Scan 4,,receptor_0_1mA_1min: CV i vs E Scan 5,,receptor_0_1mA_5min [1]: CV i vs E Scan 2,,receptor_0_1mA_5min [1]: CV i vs E Scan 3,,receptor_0_1mA_5min [1]: CV i vs E Scan 4,,receptor_0_1mA_5min [1]: CV i vs E Scan 5,,receptor_0_1mA_10min [1]: CV i vs E Scan 2 [1],,receptor_0_1mA_10min [1]: CV i vs E Scan 3 [1],,receptor_0_1mA_10min [1]: CV i vs E Scan 4 [1],,receptor_0_1mA_10min [1]: CV i vs E Scan 5 [1],,receptor_0_1mA_15min [1]: CV i vs E Scan 2,,receptor_0_1mA_15min [1]: CV i vs E Scan 3,,receptor_0_1mA_15min [1]: CV i vs E Scan 4,,receptor_0_1mA_15min [1]: CV i vs E Scan 5,,receptor_0_1mA_20min [1]: CV i vs E Scan 2 [1],,receptor_0_1mA_20min [1]: CV i vs E Scan 3 [1],,receptor_0_1mA_20min [1]: CV i vs E Scan 4 [1],,receptor_0_1mA_20min [1]: CV i vs E Scan 5 [1],,receptor_0_1mA_25min [1]: CV i vs E Scan 2,,receptor_0_1mA_25min [1]: CV i vs E Scan 3,,receptor_0_1mA_25min [1]: CV i vs E Scan 4,,receptor_0_1mA_25min [1]: CV i vs E Scan 5,,receptor_0mA_1min [1]: CV i vs E Scan 2,,receptor_0mA_1min [1]: CV i vs E Scan 3,,receptor_0mA_1min [1]: CV i vs E Scan 4,,receptor_0mA_1min [1]: CV i vs E Scan 5
Date and time measurement:,2025-07-04 13:18:42,Date and time measurement:,2025-07-04 13:18:42,Date and time measurement:,2025-07-04 13:18:42,Date and time measurement:,2025-07-04 13:18:42,Date and time measurement:,2025-07-04 13:26:46,Date and time measurement:,2025-07-04 13:26:46,Date and time measurement:,2025-07-04 13:26:46,Date and time measurement:,2025-07-04 13:26:46,Date and time measurement:,2025-07-04 13:30:50,Date and time measurement:,2025-07-04 13:30:50,Date and time measurement:,2025-07-04 13:30:50,Date and time measurement:,2025-07-04 13:30:50,Date and time measurement:,2025-07-04 13:35:04,Date and time measurement:,2025-07-04 13:35:04,Date and time measurement:,2025-07-04 13:35:04,Date and time measurement:,2025-07-04 13:35:04,Date and time measurement:,2025-07-04 13:39:06,Date and time measurement:,2025-07-04 13:39:06,Date and time measurement:,2025-07-04 13:39:06,Date and time measurement:,2025-07-04 13:39:06,Date and time measurement:,2025-07-04 13:43:49,Date and time measurement:,2025-07-04 13:43:49,Date and time measurement:,2025-07-04 13:43:49,Date and time measurement:,2025-07-04 13:43:49,Date and time measurement:,2025-07-04 13:13:41,Date and time measurement:,2025-07-04 13:13:41,Date and time measurement:,2025-07-04 13:13:41,Date and time measurement:,2025-07-04 13:13:41,
V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA
-0.500275611877441,-0.936274528503418,-0.500275611877441,-1.02925777435303,-0.500275611877441,-1.0707426071167,-0.500275611877441,-1.08504772186279,-0.500275611877441,-0.885252952575684,-0.500275611877441,-0.908617973327637,-0.500275611877441,-0.903849601745605,-0.500275611877441,-0.898604393005371,-0.500275611877441,-0.224828720092773,-0.500275611877441,-0.348806381225586,-0.500275611877441,-0.405550003051758,-0.500275611877441,-0.434160232543945,-0.500275611877441,0.213384628295898,-0.500275611877441,0.0717639923095703,-0.500275611877441,-0.0126361846923828,-0.500275611877441,-0.0703334808349609,-0.500275611877441,0.391244888305664,-0.500275611877441,0.250101089477539,-0.500275611877441,0.167608261108398,-0.500275611877441,0.123262405395508,-0.500275611877441,0.423192977905273,-0.500275611877441,0.281095504760742,-0.500275611877441,0.209569931030273,-0.500275611877441,0.174760818481445,-0.500275611877441,-0.42271614074707,-0.500275611877441,-0.510931015014648,-0.500275611877441,-0.547170639038086,-0.500275611877441,-0.558614730834961
-0.450353622436523,-0.555276870727539,-0.450353622436523,-0.637297630310059,-0.450353622436523,-0.668768882751465,-0.450353622436523,-0.67258358001709,-0.450353622436523,-0.390768051147461,-0.450353622436523,-0.403642654418945,-0.450353622436523,-0.389337539672852,-0.450353622436523,-0.37693977355957,-0.450353622436523,0.418424606323242,-0.450353622436523,0.296354293823242,-0.450353622436523,0.246763229370117,-0.450353622436523,0.22435188293457,-0.450353622436523,0.948672294616699,-0.450353622436523,0.80228328704834,-0.450353622436523,0.717883110046387,-0.450353622436523,0.660662651062012,-0.450353622436523,1.1618185043335,-0.450353622436523,1.01876735687256,-0.450353622436523,0.937228202819824,-0.450353622436523,0.896697044372559,-0.450353622436523,1.19090557098389,-0.450353622436523,1.04928493499756,-0.450353622436523,0.980620384216309,-0.450353622436523,0.952963829040527,-0.450353622436523,0.13279914855957,-0.450353622436523,0.0612735748291016,-0.450353622436523,0.0360012054443359,-0.450353622436523,0.0350475311279297
-0.40035343170166,-0.182366847991943,-0.40035343170166,-0.252986907958984,-0.40035343170166,-0.274444580078125,-0.40035343170166,-0.266672134399414,-0.40035343170166,0.0984435081481934,-0.40035343170166,0.0967268943786621,-0.40035343170166,0.119447708129883,-0.40035343170166,0.138998031616211,-0.40035343170166,1.05140590667725,-0.40035343170166,0.934723377227783,-0.40035343170166,0.89304780960083,-0.40035343170166,0.878504276275635,-0.40035343170166,1.66257047653198,-0.40035343170166,1.51374912261963,-0.40035343170166,1.43163728713989,-0.40035343170166,1.37689638137817,-0.40035343170166,1.90642642974854,-0.40035343170166,1.76404190063477,-0.40035343170166,1.68674612045288,-0.40035343170166,1.65184164047241,-0.40035343170166,1.9321756362915,-0.40035343170166,1.79317665100098,-0.40035343170166,1.73004341125488,-0.40035343170166,1.71006393432617,-0.40035343170166,0.674703121185303,-0.40035343170166,0.621440410614014,-0.40035343170166,0.607707500457764,-0.40035343170166,0.618436336517334
-0.350353240966797,0.183606624603271,-0.350353240966797,0.124812602996826,-0.350353240966797,0.114560604095459,-0.350353240966797,0.133729457855225,-0.350353240966797,0.579860210418701,-0.350353240966797,0.588967800140381,-0.350353240966797,0.624015331268311,-0.350353240966797,0.652244091033936,-0.350353240966797,1.66505002975464,-0.350353240966797,1.55642604827881,-0.350353240966797,1.52395343780518,-0.350353240966797,1.51770687103271,-0.350353240966797,2.34702491760254,-0.350353240966797,2.19782257080078,-0.350353240966797,2.11900043487549,-0.350353240966797,2.06850337982178,-0.350353240966797,2.61791706085205,-0.350353240966797,2.47806072235107,-0.350353240966797,2.40648746490479,-0.350353240966797,2.3778772354126,-0.350353240966797,2.63928031921387,-0.350353240966797,2.50562191009521,-0.350353240966797,2.44811534881592,-0.350353240966797,2.43676662445068,-0.350353240966797,1.19836807250977,-0.350353240966797,1.16422605514526,-0.350353240966797,1.16284322738647,-0.350353240966797,1.18573141098022
-0.300431251525879,0.543238639831543,-0.300431251525879,0.497271537780762,-0.300431251525879,0.49855899810791,-0.300431251525879,0.529314994812012,-0.300431251525879,1.054123878479,-0.300431251525879,1.07377004623413,-0.300431251525879,1.11740064620972,-0.300431251525879,1.15411710739136,-0.300431251525879,2.25995445251465,-0.300431251525879,2.16134452819824,-0.300431251525879,2.13821792602539,-0.300431251525879,2.14079284667969,-0.300431251525879,3.00306034088135,-0.300431251525879,2.85523986816406,-0.300431251525879,2.78109169006348,-0.300431251525879,2.73593521118164,-0.300431251525879,3.29679298400879,-0.300431251525879,3.16141891479492,-0.300431251525879,3.0966157913208,-0.300431251525879,3.07487201690674,-0.300431251525879,3.3132438659668,-0.300431251525879,3.18702507019043,-0.300431251525879,3.13533592224121,-0.300431251525879,3.13276100158691,-0.300431251525879,1.70624923706055,-0.300431251525879,1.69151496887207,-0.300431251525879,1.70300674438477,-0.300431251525879,1.73819732666016
-0.250431060791016,0.899437427520752,-0.250431060791016,0.865868091583252,-0.250431060791016,0.879553318023682,-0.250431060791016,0.921514987945557,-0.250431060791016,1.52156925201416,-0.250431060791016,1.55132389068604,-0.250431060791016,1.6043963432312,-0.250431060791016,1.64926671981812,-0.250431060791016,2.83559417724609,-0.250431060791016,2.74857139587402,-0.250431060791016,2.73421859741211,-0.250431060791016,2.74590110778809,-0.250431060791016,3.63425254821777,-0.250431060791016,3.48867321014404,-0.250431060791016,3.42000865936279,-0.250431060791016,3.38033580780029,-0.250431060791016,3.9464864730835,-0.250431060791016,3.81678581237793,-0.250431060791016,3.75961303710938,-0.250431060791016,3.74444961547852,-0.250431060791016,3.95754909515381,-0.250431060791016,3.84010314941406,-0.250431060791016,3.79494667053223,-0.250431060791016,3.80081176757813,-0.250431060791016,2.19953918457031,-0.250431060791016,2.20387840270996,-0.250431060791016,2.22881698608398,-0.250431060791016,2.2767391204834
-0.200430870056152,1.25215530395508,-0.200430870056152,1.23055458068848,-0.200430870056152,1.25544548034668,-0.200430870056152,1.30975723266602,-0.200430870056152,1.98171901702881,-0.200430870056152,2.02062892913818,-0.200430870056152,2.08276081085205,-0.200430870056152,2.13545227050781,-0.200430870056152,3.39163684844971,-0.200430870056152,3.31634330749512,-0.200430870056152,3.3099536895752,-0.200430870056152,3.33064842224121,-0.200430870056152,4.24212646484375,-0.200430870056152,4.09926509857178,-0.200430870056152,4.03646564483643,-0.200430870056152,4.00203800201416,-0.200430870056152,4.56938076019287,-0.200430870056152,4.44568920135498,-0.200430870056152,4.39566898345947,-0.200430870056152,4.38741970062256,-0.200430870056152,4.57443523406982,-0.200430870056152,4.466383934021,-0.200430870056152,4.42728328704834,-0.200430870056152,4.44139766693115,-0.200430870056152,2.67876243591309,-0.200430870056152,2.70079231262207,-0.200430870056152,2.73922538757324,-0.200430870056152,2.79954528808594
-0.150507926940918,1.60253667831421,-0.150507926940918,1.59185552597046,-0.150507926940918,1.62823820114136,-0.150507926940918,1.69418525695801,-0.150507926940918,2.43509769439697,-0.150507926940918,2.4823522567749,-0.150507926940918,2.55273342132568,-0.150507926940918,2.61233806610107,-0.150507926940918,3.93098926544189,-0.150507926940918,3.86656761169434,-0.150507926940918,3.86728286743164,-0.150507926940918,3.89660930633545,-0.150507926940918,4.83226203918457,-0.150507926940918,4.69178581237793,-0.150507926940918,4.6346607208252,-0.150507926940918,4.60423755645752,-0.150507926940918,5.17091369628906,-0.150507926940918,5.05332469940186,-0.150507926940918,5.00831127166748,-0.150507926940918,5.00611782073975,-0.150507926940918,5.16595458984375,-0.150507926940918,5.06820201873779,-0.150507926940918,5.03491878509521,-0.150507926940918,5.05613803863525,-0.150507926940918,3.14601707458496,-0.150507926940918,3.18411636352539,-0.150507926940918,3.23528099060059,-0.150507926940918,3.30752182006836
-0.100507736206055,1.95401477813721,-0.100507736206055,1.95143985748291,-0.100507736206055,1.99969577789307,-0.100507736206055,2.07613277435303,-0.100507736206055,2.88385105133057,-0.100507736206055,2.93863964080811,-0.100507736206055,3.01631641387939,-0.100507736206055,3.08221530914307,-0.100507736206055,4.45975589752197,-0.100507736206055,4.40425205230713,-0.100507736206055,4.41068935394287,-0.100507736206055,4.44731044769287,-0.100507736206055,5.41109752655029,-0.100507736206055,5.27233695983887,-0.100507736206055,5.21926498413086,-0.100507736206055,5.19046401977539,-0.100507736206055,5.76093196868896,-0.100507736206055,5.64792156219482,-0.100507736206055,5.60690879821777,-0.100507736206055,5.60881614685059,-0.100507736206055,5.74090480804443,-0.100507736206055,5.65412044525146,-0.100507736206055,5.62264442443848,-0.100507736206055,5.65173625946045,-0.100507736206055,3.60564136505127,-0.100507736206055,3.65771293640137,-0.100507736206055,3.720703125,-0.100507736206055,3.80410194396973
-0.0505075454711914,2.3138370513916,-0.0505075454711914,2.31698417663574,-0.0505075454711914,2.3755407333374,-0.0505075454711914,2.46189594268799,-0.0505075454711914,3.33679962158203,-0.0505075454711914,3.39688205718994,-0.0505075454711914,3.48080539703369,-0.0505075454711914,3.55161571502686,-0.0505075454711914,4.98909473419189,-0.0505075454711914,4.93993282318115,-0.0505075454711914,4.9496603012085,-0.0505075454711914,4.99023914337158,-0.0505075454711914,5.99219799041748,-0.0505075454711914,5.85391521453857,-0.0505075454711914,5.80337047576904,-0.0505075454711914,5.77428340911865,-0.0505075454711914,6.33218288421631,-0.0505075454711914,6.22155666351318,-0.0505075454711914,6.18150234222412,-0.0505075454711914,6.18579387664795,-0.0505075454711914,6.29117488861084,-0.0505075454711914,6.21297359466553,-0.0505075454711914,6.18245601654053,-0.0505075454711914,6.21631145477295,-0.0505075454711914,4.06865215301514,-0.0505075454711914,4.13259696960449,-0.0505075454711914,4.20626831054688,-0.0505075454711914,4.29996681213379
-0.000585556030273438,2.68853759765625,-0.000585556030273438,2.69731140136719,-0.000585556030273438,2.76349639892578,-0.000585556030273438,2.85872077941895,-0.000585556030273438,3.79718780517578,-0.000585556030273438,3.86017799377441,-0.000585556030273438,3.94906139373779,-0.000585556030273438,4.02130222320557,-0.000585556030273438,5.51638317108154,-0.000585556030273438,5.47256183624268,-0.000585556030273438,5.48214626312256,-0.000585556030273438,5.52348804473877,-0.000585556030273438,6.54628276824951,-0.000585556030273438,6.41276836395264,-0.000585556030273438,6.36508464813232,-0.000585556030273438,6.33456707000732,-0.000585556030273438,6.87816619873047,-0.000585556030273438,6.77659511566162,-0.000585556030273438,6.73272609710693,-0.000585556030273438,6.74035549163818,-0.000585556030273438,6.82046413421631,-0.000585556030273438,6.74846172332764,-0.000585556030273438,6.72080516815186,-0.000585556030273438,6.75704479217529,-0.000585556030273438,4.53638362884521,-0.000585556030273438,4.60843372344971,-0.000585556030273438,4.69135665893555,-0.000585556030273438,4.79111099243164
0.0494146347045898,3.06910228729248,0.0494146347045898,3.09189510345459,0.0494146347045898,3.16246795654297,0.0494146347045898,3.26551246643066,0.0494146347045898,4.23583221435547,0.0494146347045898,4.30530738830566,0.0494146347045898,4.39633655548096,0.0494146347045898,4.46891117095947,0.0494146347045898,6.02700710296631,0.0494146347045898,5.98742961883545,0.0494146347045898,6.00030422210693,0.0494146347045898,6.03845119476318,0.0494146347045898,7.04124450683594,0.0494146347045898,6.92012786865234,0.0494146347045898,6.87386989593506,0.0494146347045898,6.84573650360107,0.0494146347045898,7.35071182250977,0.0494146347045898,7.26583480834961,0.0494146347045898,7.22530364990234,0.0494146347045898,7.23197937011719,0.0494146347045898,7.29206085205078,0.0494146347045898,7.23007202148438,0.0494146347045898,7.21385955810547,0.0494146347045898,7.25248336791992,0.0494146347045898,4.987473487854,0.0494146347045898,5.06228923797607,0.0494146347045898,5.15088653564453,0.0494146347045898,5.25211906433105
