receptor_0_1mA_3min: CV i vs E Scan 2,,receptor_0_1mA_3min: CV i vs E Scan 3,,receptor_0_1mA_3min: CV i vs E Scan 4,,receptor_0_1mA_3min: CV i vs E Scan 5,,receptor_0_1mA_5min: CV i vs E Scan 2 [1],,receptor_0_1mA_5min: CV i vs E Scan 3 [1],,receptor_0_1mA_5min: CV i vs E Scan 4 [1],,receptor_0_1mA_5min: CV i vs E Scan 5 [1],,receptor_0_1mA_10min: CV i vs E Scan 2,,receptor_0_1mA_10min: CV i vs E Scan 3,,receptor_0_1mA_10min: CV i vs E Scan 4,,receptor_0_1mA_10min: CV i vs E Scan 5,,receptor_0_1mA_15min: CV i vs E Scan 2,,receptor_0_1mA_15min: CV i vs E Scan 3,,receptor_0_1mA_15min: CV i vs E Scan 4,,receptor_0_1mA_15min: CV i vs E Scan 5,,receptor_0_1mA_20min: CV i vs E Scan 2,,receptor_0_1mA_20min: CV i vs E Scan 3,,receptor_0_1mA_20min: CV i vs E Scan 4,,receptor_0_1mA_20min: CV i vs E Scan 5,,receptor_0_1mA_25min: CV i vs E Scan 2,,receptor_0_1mA_25min: CV i vs E Scan 3,,receptor_0_1mA_25min: CV i vs E Scan 4,,receptor_0_1mA_25min: CV i vs E Scan 5,,receptor_0_1mA_30min: CV i vs E Scan 2,,receptor_0_1mA_30min: CV i vs E Scan 3,,receptor_0_1mA_30min: CV i vs E Scan 4,,receptor_0_1mA_30min: CV i vs E Scan 5,,receptor_0mA_3min: CV i vs E Scan 5,,receptor_0mA_3min: CV i vs E Scan 2 [2],,receptor_0mA_3min: CV i vs E Scan 3 [2],,receptor_0mA_3min: CV i vs E Scan 4 [2]
Date and time measurement:,2025-07-04 10:03:09,Date and time measurement:,2025-07-04 10:03:09,Date and time measurement:,2025-07-04 10:03:09,Date and time measurement:,2025-07-04 10:03:09,Date and time measurement:,2025-07-04 10:07:23,Date and time measurement:,2025-07-04 10:07:23,Date and time measurement:,2025-07-04 10:07:23,Date and time measurement:,2025-07-04 10:07:23,Date and time measurement:,2025-07-04 10:12:03,Date and time measurement:,2025-07-04 10:12:03,Date and time measurement:,2025-07-04 10:12:03,Date and time measurement:,2025-07-04 10:12:03,Date and time measurement:,2025-07-04 10:16:24,Date and time measurement:,2025-07-04 10:16:24,Date and time measurement:,2025-07-04 10:16:24,Date and time measurement:,2025-07-04 10:16:24,Date and time measurement:,2025-07-04 10:21:24,Date and time measurement:,2025-07-04 10:21:24,Date and time measurement:,2025-07-04 10:21:24,Date and time measurement:,2025-07-04 10:21:24,Date and time measurement:,2025-07-04 10:27:24,Date and time measurement:,2025-07-04 10:27:24,Date and time measurement:,2025-07-04 10:27:24,Date and time measurement:,2025-07-04 10:27:24,Date and time measurement:,2025-07-04 10:31:36,Date and time measurement:,2025-07-04 10:31:36,Date and time measurement:,2025-07-04 10:31:36,Date and time measurement:,2025-07-04 10:31:36,Date and time measurement:,2025-07-04 09:58:38,Date and time measurement:,2025-07-04 09:58:38,Date and time measurement:,2025-07-04 09:58:38,Date and time measurement:,2025-07-04 09:58:38,
V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA
-0.500275611877441,-1.29819393157959,-0.500275611877441,-1.37067317962646,-0.500275611877441,-1.39022350311279,-0.500275611877441,-1.40452861785889,-0.500275611877441,-1.31202220916748,-0.500275611877441,-1.35064601898193,-0.500275611877441,-1.38402462005615,-0.500275611877441,-1.40357494354248,-0.500275611877441,-1.51038646697998,-0.500275611877441,-1.30486965179443,-0.500275611877441,-1.18661403656006,-0.500275611877441,-1.10793590545654,-0.500275611877441,-1.06692790985107,-0.500275611877441,-1.01447582244873,-0.500275611877441,-0.987772941589355,-0.500275611877441,-0.97632884979248,-0.500275611877441,-0.314474105834961,-0.500275611877441,-0.0846385955810547,-0.500275611877441,0.100851058959961,-0.500275611877441,0.284433364868164,-0.500275611877441,3.60561847686768,-0.500275611877441,3.66331577301025,-0.500275611877441,3.56127262115479,-0.500275611877441,3.51501941680908,-0.500275611877441,-0.464200973510742,-0.500275611877441,-0.602006912231445,-0.500275611877441,-0.715022087097168,-0.500275611877441,-0.797991752624512,-0.500275611877441,-1.43361568450928,-0.500275611877441,-1.4975118637085,-0.500275611877441,-1.46890163421631,-0.500275611877441,-1.4526891708374
-0.450353622436523,-0.960116386413574,-0.450353622436523,-1.00541591644287,-0.450353622436523,-1.00207805633545,-0.450353622436523,-1.00017070770264,-0.450353622436523,-0.830416679382324,-0.450353622436523,-0.874285697937012,-0.450353622436523,-0.906710624694824,-0.450353622436523,-0.924830436706543,-0.450353622436523,-0.828986167907715,-0.450353622436523,-0.614404678344727,-0.450353622436523,-0.48375129699707,-0.450353622436523,-0.390768051147461,-0.450353622436523,-0.415563583374023,-0.450353622436523,-0.357389450073242,-0.450353622436523,-0.321149826049805,-0.450353622436523,-0.301122665405273,-0.450353622436523,0.800375938415527,-0.450353622436523,0.993494987487793,-0.450353622436523,1.15275859832764,-0.450353622436523,1.31774425506592,-0.450353622436523,4.58981513977051,-0.450353622436523,4.58647727966309,-0.450353622436523,4.47299003601074,-0.450353622436523,4.42530632019043,-0.450353622436523,0.303506851196289,-0.450353622436523,0.13422966003418,-0.450353622436523,0.00548362731933594,-0.450353622436523,-0.0817775726318359,-0.450353622436523,-0.986342430114746,-0.450353622436523,-1.10745906829834,-0.450353622436523,-1.06025218963623,-0.450353622436523,-1.02258205413818
-0.40035343170166,-0.629165172576904,-0.40035343170166,-0.647311210632324,-0.40035343170166,-0.619649887084961,-0.40035343170166,-0.600576400756836,-0.40035343170166,-0.344991683959961,-0.40035343170166,-0.39219856262207,-0.40035343170166,-0.42414665222168,-0.40035343170166,-0.440835952758789,-0.40035343170166,-0.146150588989258,-0.40035343170166,0.0755786895751953,-0.40035343170166,0.217676162719727,-0.40035343170166,0.32353401184082,-0.40035343170166,0.232458114624023,-0.40035343170166,0.296354293823242,-0.40035343170166,0.341653823852539,-0.40035343170166,0.37074089050293,-0.40035343170166,1.86849117279053,-0.40035343170166,2.02156066894531,-0.40035343170166,2.15841293334961,-0.40035343170166,2.30146408081055,-0.40035343170166,5.41903495788574,-0.40035343170166,5.37945747375488,-0.40035343170166,5.2607250213623,-0.40035343170166,5.20636558532715,-0.40035343170166,1.05929851531982,-0.40035343170166,0.86188793182373,-0.40035343170166,0.723128318786621,-0.40035343170166,0.63443660736084,-0.40035343170166,-0.54478645324707,-0.40035343170166,-0.727419853210449,-0.40035343170166,-0.659232139587402,-0.40035343170166,-0.601530075073242
-0.350353240966797,-0.300909042358398,-0.350353240966797,-0.2889404296875,-0.350353240966797,-0.236345291137695,-0.350353240966797,-0.199485778808594,-0.350353240966797,0.149417400360107,-0.350353240966797,0.0995879173278809,-0.350353240966797,0.0691657066345215,-0.350353240966797,0.0542879104614258,-0.350353240966797,0.53858757019043,-0.350353240966797,0.76413631439209,-0.350353240966797,0.915770530700684,-0.350353240966797,1.03211879730225,-0.350353240966797,0.87783670425415,-0.350353240966797,0.946930885314941,-0.350353240966797,1.00062274932861,-0.350353240966797,1.03762531280518,-0.350353240966797,2.89131164550781,-0.350353240966797,3.00954532623291,-0.350353240966797,3.11745357513428,-0.350353240966797,3.23909568786621,-0.350353240966797,6.17625713348389,-0.350353240966797,6.1023473739624,-0.350353240966797,5.96311092376709,-0.350353240966797,5.88729381561279,-0.350353240966797,1.79851722717285,-0.350353240966797,1.58122205734253,-0.350353240966797,1.43745470046997,-0.350353240966797,1.35005044937134,-0.350353240966797,-0.103021144866943,-0.350353240966797,-0.351978778839111,-0.350353240966797,-0.260377883911133,-0.350353240966797,-0.180602550506592
-0.300431251525879,0.0284910202026367,-0.300431251525879,0.071073055267334,-0.300431251525879,0.149322032928467,-0.300431251525879,0.204635620117188,-0.300431251525879,0.648095607757568,-0.300431251525879,0.597550868988037,-0.300431251525879,0.569083690643311,-0.300431251525879,0.556685447692871,-0.300431251525879,1.22049331665039,-0.300431251525879,1.44746875762939,-0.300431251525879,1.60630369186401,-0.300431251525879,1.73047256469727,-0.300431251525879,1.50940990447998,-0.300431251525879,1.5832724571228,-0.300431251525879,1.64416456222534,-0.300431251525879,1.68832015991211,-0.300431251525879,3.86263370513916,-0.300431251525879,3.94782161712646,-0.300431251525879,4.03050518035889,-0.300431251525879,4.13078498840332,-0.300431251525879,6.91440582275391,-0.300431251525879,6.77897930145264,-0.300431251525879,6.59492015838623,-0.300431251525879,6.48000240325928,-0.300431251525879,2.51377582550049,-0.300431251525879,2.28403472900391,-0.300431251525879,2.13921928405762,-0.300431251525879,2.05438899993896,-0.300431251525879,0.338818073272705,-0.300431251525879,0.0199556350708008,-0.300431251525879,0.137258052825928,-0.300431251525879,0.239778518676758
-0.250431060791016,0.361753940582275,-0.250431060791016,0.435854434967041,-0.250431060791016,0.540425300598145,-0.250431060791016,0.614192485809326,-0.250431060791016,1.15054082870483,-0.250431060791016,1.10185575485229,-0.250431060791016,1.07648801803589,-0.250431060791016,1.06714200973511,-0.250431060791016,1.89197826385498,-0.250431060791016,2.11799907684326,-0.250431060791016,2.28193664550781,-0.250431060791016,2.41468906402588,-0.250431060791016,2.13240051269531,-0.250431060791016,2.20974349975586,-0.250431060791016,2.27683448791504,-0.250431060791016,2.32776069641113,-0.250431060791016,4.78960990905762,-0.250431060791016,4.84728240966797,-0.250431060791016,4.90722179412842,-0.250431060791016,4.98504161834717,-0.250431060791016,7.62441635131836,-0.250431060791016,7.4017333984375,-0.250431060791016,7.1580696105957,-0.250431060791016,6.99928283691406,-0.250431060791016,3.21553993225098,-0.250431060791016,2.97683429718018,-0.250431060791016,2.83411598205566,-0.250431060791016,2.75319671630859,-0.250431060791016,0.783136367797852,-0.250431060791016,0.392176151275635,-0.250431060791016,0.536372184753418,-0.250431060791016,0.662162303924561
-0.200430870056152,0.698450088500977,-0.200430870056152,0.804450988769531,-0.200430870056152,0.935200214385986,-0.200430870056152,1.02708721160889,-0.200430870056152,1.65184164047241,-0.200430870056152,1.60678052902222,-0.200430870056152,1.58522748947144,-0.200430870056152,1.5797438621521,-0.200430870056152,2.55268573760986,-0.200430870056152,2.77532196044922,-0.200430870056152,2.94173908233643,-0.200430870056152,3.07983112335205,-0.200430870056152,2.74098968505859,-0.200430870056152,2.82147979736328,-0.200430870056152,2.89386463165283,-0.200430870056152,2.95103740692139,-0.200430870056152,5.6751012802124,-0.200430870056152,5.70597457885742,-0.200430870056152,5.74321556091309,-0.200430870056152,5.80043601989746,-0.200430870056152,8.25432300567627,-0.200430870056152,7.95581817626953,-0.200430870056152,7.65684127807617,-0.200430870056152,7.46419906616211,-0.200430870056152,3.90247440338135,-0.200430870056152,3.66209983825684,-0.200430870056152,3.52181339263916,-0.200430870056152,3.44509029388428,-0.200430870056152,1.22750282287598,-0.200430870056152,0.764062881469727,-0.200430870056152,0.935438632965088,-0.200430870056152,1.08488035202026
-0.150507926940918,1.03819751739502,-0.150507926940918,1.17586088180542,-0.150507926940918,1.33193063735962,-0.150507926940918,1.44141292572021,-0.150507926940918,2.14851760864258,-0.150507926940918,2.10827159881592,-0.150507926940918,2.09172534942627,-0.150507926940918,2.0906286239624,-0.150507926940918,3.19756317138672,-0.150507926940918,3.41371440887451,-0.150507926940918,3.5801305770874,-0.150507926940918,3.72065544128418,-0.150507926940918,3.33236503601074,-0.150507926940918,3.4150972366333,-0.150507926940918,3.49286937713623,-0.150507926940918,3.55667018890381,-0.150507926940918,6.51481151580811,-0.150507926940918,6.53722286224365,-0.150507926940918,6.55152797698975,-0.150507926940918,6.589674949646,-0.150507926940918,8.82748126983643,-0.150507926940918,8.47509860992432,-0.150507926940918,8.12748432159424,-0.150507926940918,7.91004180908203,-0.150507926940918,4.58225536346436,-0.150507926940918,4.34087944030762,-0.150507926940918,4.20588684082031,-0.150507926940918,4.13269233703613,-0.150507926940918,1.66981840133667,-0.150507926940918,1.13490056991577,-0.150507926940918,1.33326578140259,-0.150507926940918,1.50626277923584
-0.100507736206055,1.3807110786438,-0.100507736206055,1.54970264434814,-0.100507736206055,1.73090171813965,-0.100507736206055,1.85764503479004,-0.100507736206055,2.6325569152832,-0.100507736206055,2.60437488555908,-0.100507736206055,2.59307384490967,-0.100507736206055,2.59650707244873,-0.100507736206055,3.82346153259277,-0.100507736206055,4.02998065948486,-0.100507736206055,4.19615936279297,-0.100507736206055,4.34121322631836,-0.100507736206055,3.91086673736572,-0.100507736206055,3.99540996551514,-0.100507736206055,4.08000087738037,-0.100507736206055,4.15147972106934,-0.100507736206055,7.28157043457031,-0.100507736206055,7.29253768920898,-0.100507736206055,7.29253768920898,-0.100507736206055,7.31637954711914,-0.100507736206055,9.42591667175293,-0.100507736206055,9.03252124786377,-0.100507736206055,8.62816333770752,-0.100507736206055,8.37639331817627,-0.100507736206055,5.26017761230469,-0.100507736206055,5.02180576324463,-0.100507736206055,4.8895788192749,-0.100507736206055,4.81838607788086,-0.100507736206055,2.10946369171143,-0.100507736206055,1.50368785858154,-0.100507736206055,1.72875595092773,-0.100507736206055,1.92573833465576
-0.0505075454711914,1.72856521606445,-0.0505075454711914,1.9286470413208,-0.0505075454711914,2.13488006591797,-0.0505075454711914,2.27793121337891,-0.0505075454711914,3.11826419830322,-0.0505075454711914,3.09337329864502,-0.0505075454711914,3.08741283416748,-0.0505075454711914,3.09570980072021,-0.0505075454711914,4.43949031829834,-0.0505075454711914,4.63599586486816,-0.0505075454711914,4.80408096313477,-0.0505075454711914,4.95528697967529,-0.0505075454711914,4.49604320526123,-0.0505075454711914,4.5800142288208,-0.0505075454711914,4.67190170288086,-0.0505075454711914,4.75119972229004,-0.0505075454711914,7.9810905456543,-0.0505075454711914,7.96821594238281,-0.0505075454711914,7.9510498046875,-0.0505075454711914,7.96201705932617,-0.0505075454711914,10.0920581817627,-0.0505075454711914,9.65479850769043,-0.0505075454711914,9.20084476470947,-0.0505075454711914,8.90997409820557,-0.0505075454711914,5.95595836639404,-0.0505075454711914,5.72183132171631,-0.0505075454711914,5.58614444732666,-0.0505075454711914,5.51342678070068,-0.0505075454711914,2.54896640777588,-0.0505075454711914,1.87199783325195,-0.0505075454711914,2.12391185760498,-0.0505075454711914,2.34506988525391
-0.000585556030273438,2.08023357391357,-0.000585556030273438,2.31045150756836,-0.000585556030273438,2.5398588180542,-0.000585556030273438,2.69855117797852,-0.000585556030273438,3.59324359893799,-0.000585556030273438,3.56916332244873,-0.000585556030273438,3.56863880157471,-0.000585556030273438,3.58256244659424,-0.000585556030273438,5.06467342376709,-0.000585556030273438,5.2444896697998,-0.000585556030273438,5.41453075408936,-0.000585556030273438,5.57212543487549,-0.000585556030273438,5.10081768035889,-0.000585556030273438,5.18164253234863,-0.000585556030273438,5.27901268005371,-0.000585556030273438,5.36508178710938,-0.000585556030273438,8.64532947540283,-0.000585556030273438,8.59573841094971,-0.000585556030273438,8.549485206604,-0.000585556030273438,8.53184223175049,-0.000585556030273438,10.7977819442749,-0.000585556030273438,10.3152179718018,-0.000585556030273438,9.82073783874512,-0.000585556030273438,9.48504447937012,-0.000585556030273438,6.66120052337646,-0.000585556030273438,6.4380407333374,-0.000585556030273438,6.30977153778076,-0.000585556030273438,6.23252391815186,-0.000585556030273438,2.98522663116455,-0.000585556030273438,2.23968887329102,-0.000585556030273438,2.51735210418701,-0.000585556030273438,2.76177978515625
0.0494146347045898,2.4330472946167,0.0494146347045898,2.69092178344727,0.0494146347045898,2.94359874725342,0.0494146347045898,3.12083911895752,0.0494146347045898,4.05067539215088,0.0494146347045898,4.0267858505249,0.0494146347045898,4.03341388702393,0.0494146347045898,4.05553913116455,0.0494146347045898,5.70847988128662,0.0494146347045898,5.87489604949951,0.0494146347045898,6.04560375213623,0.0494146347045898,6.20963573455811,0.0494146347045898,5.74471950531006,0.0494146347045898,5.82101345062256,0.0494146347045898,5.92114925384521,0.0494146347045898,6.01127147674561,0.0494146347045898,9.27284717559814,0.0494146347045898,9.18510913848877,0.0494146347045898,9.10738468170166,0.0494146347045898,9.06256198883057,0.0494146347045898,11.5178060531616,0.0494146347045898,10.9818410873413,0.0494146347045898,10.4549312591553,0.0494146347045898,10.0686931610107,0.0494146347045898,7.37360000610352,0.0494146347045898,7.16569900512695,0.0494146347045898,7.03456878662109,0.0494146347045898,6.95302963256836,0.0494146347045898,3.41690921783447,0.0494146347045898,2.60509014129639,0.0494146347045898,2.90530872344971,0.0494146347045898,3.17152786254883
0.0993366241455078,2.79105758666992,0.0993366241455078,3.07596874237061,0.0993366241455078,3.35401344299316,0.0993366241455078,3.55605030059814,0.0993366241455078,4.49685382843018,0.0993366241455078,4.47253513336182,0.0993366241455078,4.49156093597412,0.0993366241455078,4.52265071868896,0.0993366241455078,6.38177394866943,0.0993366241455078,6.53722286224365,0.0993366241455078,6.70554637908936,0.0993366241455078,6.88102722167969,0.0993366241455078,6.4070463180542,0.0993366241455078,6.4990758895874,0.0993366241455078,6.59730434417725,0.0993366241455078,6.68265819549561,0.0993366241455078,9.81978416442871,0.0993366241455078,9.70486640930176,0.0993366241455078,9.6037769317627,0.0993366241455078,9.53558921813965,0.0993366241455078,12.2654914855957,0.0993366241455078,11.6622877120972,0.0993366241455078,11.0943746566772,0.0993366241455078,10.6471014022827,0.0993366241455078,8.02495956420898,0.0993366241455078,7.82373428344727,0.0993366241455078,7.67448425292969,0.0993366241455078,7.58150100708008,0.0993366241455078,3.85164260864258,0.0993366241455078,2.9686803817749,0.0993366241455078,3.28768539428711,0.0993366241455078,3.57808017730713
0.149336814880371,3.16685485839844,0.149336814880371,3.47865962982178,0.149336814880371,3.78507614135742,0.149336814880371,4.02177906036377,0.149336814880371,4.95585918426514,0.149336814880371,4.92753505706787,0.149336814880371,4.95957851409912,0.149336814880371,5.00006198883057,0.149336814880371,7.07796096801758,0.149336814880371,7.2334098815918,0.149336814880371,7.39982604980469,0.149336814880371,7.58102416992188,0.149336814880371,6.92775726318359,0.149336814880371,7.04124450683594,0.149336814880371,7.13232040405273,0.149336814880371,7.20813751220703,0.149336814880371,10.2341556549072,0.149336814880371,10.1063632965088,0.149336814880371,9.99526023864746,0.149336814880371,9.91086006164551,0.149336814880371,13.0265235900879,0.149336814880371,12.3503684997559,0.149336814880371,11.7381048202515,0.149336814880371,11.2126302719116,0.149336814880371,8.52325916290283,0.149336814880371,8.29294681549072,0.149336814880371,8.12175750732422,0.149336814880371,8.0116081237793,0.149336814880371,4.30044364929199,0.149336814880371,3.3353214263916,0.149336814880371,3.67192268371582,0.149336814880371,3.99059391021729
0.199337005615234,3.58380222320557,0.199337005615234,3.92798519134521,0.199337005615234,4.2805118560791,0.199337005615234,4.57376766204834,0.199337005615234,5.47795009613037,0.199337005615234,5.44066143035889,0.199337005615234,5.48243236541748,0.199337005615234,5.53872108459473,0.199337005615234,7.66494750976563,0.199337005615234,7.83708572387695,0.199337005615234,7.98490524291992,0.199337005615234,8.12366485595703,0.199337005615234,7.36692428588867,0.199337005615234,7.47325897216797,0.199337005615234,7.56052017211914,0.199337005615234,7.63299942016602,0.199337005615234,10.4992771148682,0.199337005615234,10.3762531280518,0.199337005615234,10.2627658843994,0.199337005615234,10.1716899871826,0.199337005615234,13.7627649307251,0.199337005615234,13.0136489868164,0.199337005615234,12.3732566833496,0.199337005615234,11.7633771896362,0.199337005615234,8.95098209381104,0.199337005615234,8.7015962600708,0.199337005615234,8.50752353668213,0.199337005615234,8.38354587554932,0.199337005615234,4.81247329711914,0.199337005615234,3.71316909790039,0.199337005615234,4.07375431060791,0.199337005615234,4.43209934234619
0.249258995056152,4.05091381072998,0.249258995056152,4.42623424530029,0.249258995056152,4.81562042236328,0.249258995056152,5.07964611053467,0.249258995056152,6.12237453460693,0.249258995056152,6.10091686248779,0.249258995056152,6.1481237411499,0.249258995056152,6.22918605804443,0.249258995056152,8.10697555541992,0.249258995056152,8.27053546905518,0.249258995056152,8.40118885040283,0.249258995056152,8.51229190826416,0.249258995056152,7.74124145507813,0.249258995056152,7.84233093261719,0.249258995056152,7.91814804077148,0.249258995056152,7.98871994018555,0.249258995056152,10.6656980514526,0.249258995056152,10.5479145050049,0.249258995056152,10.4329967498779,0.249258995056152,10.3357219696045,0.249258995056152,14.4107913970947,0.249258995056152,13.5782289505005,0.249258995056152,12.9359245300293,0.249258995056152,12.2688293457031,0.249258995056152,9.35343265533447,0.249258995056152,9.09498691558838,0.249258995056152,8.88088703155518,0.249258995056152,8.74403476715088,0.249258995056152,5.44223499298096,0.249258995056152,4.11333179473877,0.249258995056152,4.52184009552002,0.249258995056152,4.97068881988525
0.299259185791016,4.454176902771,0.299259185791016,4.83874702453613,0.299259185791016,5.22799110412598,0.299259185791016,5.4729175567627,0.299259185791016,6.70125484466553,0.299259185791016,6.67932033538818,0.299259185791016,6.70936107635498,0.299259185791016,6.78946971893311,0.299259185791016,8.44124317169189,0.299259185791016,8.58286380767822,0.299259185791016,8.68443012237549,0.299259185791016,8.77359867095947,0.299259185791016,8.01733016967773,0.299259185791016,8.10554504394531,0.299259185791016,8.17850589752197,0.299259185791016,8.24907779693604,0.299259185791016,10.7806158065796,0.299259185791016,10.6676054000854,0.299259185791016,10.5507755279541,0.299259185791016,10.444917678833,0.299259185791016,14.97727394104,0.299259185791016,14.0054750442505,0.299259185791016,13.3617448806763,0.299259185791016,12.681770324707,0.299259185791016,9.69485282897949,0.299259185791016,9.42925453186035,0.299259185791016,9.20132160186768,0.299259185791016,9.05970096588135,0.299259185791016,5.9492826461792,0.299259185791016,4.55259609222412,0.299259185791016,5.05113124847412,0.299259185791016,5.54899883270264
0.349259376525879,4.7994556427002,0.349259376525879,5.18164253234863,0.349259376525879,5.56399345397949,0.349259376525879,5.79049587249756,0.349259376525879,7.09178924560547,0.349259376525879,7.0817756652832,0.349259376525879,7.10132598876953,0.349259376525879,7.19240188598633,0.349259376525879,8.64962100982666,0.349259376525879,8.76120090484619,0.349259376525879,8.84083271026611,0.349259376525879,8.91188144683838,0.349259376525879,8.20568561553955,0.349259376525879,8.28150272369385,0.349259376525879,8.35302829742432,0.349259376525879,8.42073917388916,0.349259376525879,10.8674001693726,0.349259376525879,10.7615423202515,0.349259376525879,10.6437635421753,0.349259376525879,10.531702041626,0.349259376525879,15.5251598358154,0.349259376525879,14.3569040298462,0.349259376525879,13.6764574050903,0.349259376525879,13.0045890808105,0.349259376525879,9.94709968566895,0.349259376525879,9.67530250549316,0.349259376525879,9.4364070892334,0.349259376525879,9.29335117340088,0.349259376525879,6.31310939788818,0.349259376525879,5.00916957855225,0.349259376525879,5.52346229553223,0.349259376525879,5.97264766693115
0.399181365966797,5.09066104888916,0.399181365966797,5.46099662780762,0.399181365966797,5.81576824188232,0.399181365966797,6.03177547454834,0.399181365966797,7.35452651977539,0.399181365966797,7.35881805419922,0.399181365966797,7.37407684326172,0.399181365966797,7.48470306396484,0.399181365966797,8.76596927642822,0.399181365966797,8.85323047637939,0.399181365966797,8.92475605010986,0.399181365966797,8.98340702056885,0.399181365966797,8.34873676300049,0.399181365966797,8.4112024307251,0.399181365966797,8.47986698150635,0.399181365966797,8.54710102081299,0.399181365966797,10.9274816513062,0.399181365966797,10.8349752426147,0.399181365966797,10.7200574874878,0.399181365966797,10.6051349639893,0.399181365966797,15.9977102279663,0.399181365966797,14.7088146209717,0.399181365966797,13.9663743972778,0.399181365966797,13.2997560501099,0.399181365966797,10.1073169708252,0.399181365966797,9.82884407043457,0.399181365966797,9.58041191101074,0.399181365966797,9.43306922912598,0.399181365966797,6.57012462615967,0.399181365966797,5.38327217102051,0.399181365966797,5.86631298065186,0.399181365966797,6.26542568206787
0.44918155670166,5.32414436340332,0.44918155670166,5.67176342010498,0.44918155670166,6.01270198822021,0.44918155670166,6.22060298919678,0.44918155670166,7.52046585083008,0.44918155670166,7.54240036010742,0.44918155670166,7.56338119506836,0.44918155670166,7.68354415893555,0.44918155670166,8.86133670806885,0.44918155670166,8.93381595611572,0.44918155670166,8.99818897247314,0.44918155670166,9.04825687408447,0.44918155670166,8.49083423614502,0.44918155670166,8.53899478912354,0.44918155670166,8.60289096832275,0.44918155670166,8.66535663604736,0.44918155670166,10.9861326217651,0.44918155670166,10.9122228622437,0.44918155670166,10.8030271530151,0.44918155670166,10.68763256073,0.44918155670166,16.1998901367188,0.44918155670166,15.0812244415283,0.44918155670166,14.3063592910767,0.44918155670166,13.6397409439087,0.44918155670166,10.2093601226807,0.44918155670166,9.91753578186035,0.44918155670166,9.65909004211426,0.44918155670166,9.50316429138184,0.44918155670166,6.76658153533936,0.44918155670166,5.66174983978271,0.44918155670166,6.10425472259521,0.44918155670166,6.47475719451904
0.499181747436523,5.50581932067871,0.499181747436523,5.84342479705811,0.499181747436523,6.17482662200928,0.499181747436523,6.37938976287842,0.499181747436523,7.65779495239258,0.499181747436523,7.69308090209961,0.499181747436523,7.71883010864258,0.499181747436523,7.84185409545898,0.499181747436523,8.96719455718994,0.499181747436523,9.02298450469971,0.499181747436523,9.08640384674072,0.499181747436523,9.13027286529541,0.499181747436523,8.64389896392822,0.499181747436523,8.67918491363525,0.499181747436523,8.73449802398682,0.499181747436523,8.79171848297119,0.499181747436523,11.0557508468628,0.499181747436523,11.0013914108276,0.499181747436523,10.8974409103394,0.499181747436523,10.7825231552124,0.499181747436523,16.1717567443848,0.499181747436523,15.3611278533936,0.499181747436523,14.6573162078857,0.499181747436523,14.0073823928833,0.499181747436523,10.2813625335693,0.499181747436523,9.9704647064209,0.499181747436523,9.70057487487793,0.499181747436523,9.53606605529785,0.499181747436523,6.92966461181641,0.499181747436523,5.86631298065186,0.499181747436523,6.28592967987061,0.499181747436523,6.64260387420654
0.549103736877441,5.66365718841553,0.549103736877441,5.99601268768311,0.549103736877441,6.31978511810303,0.549103736877441,6.52101039886475,0.549103736877441,7.79130935668945,0.549103736877441,7.83517837524414,0.549103736877441,7.86378860473633,0.549103736877441,7.98776626586914,0.549103736877441,9.09546375274658,0.549103736877441,9.13694858551025,0.549103736877441,9.19941425323486,0.549103736877441,9.23946857452393,0.549103736877441,8.81174564361572,0.549103736877441,8.83654117584229,0.549103736877441,8.88327121734619,0.549103736877441,8.93476963043213,0.549103736877441,11.1649465560913,0.549103736877441,11.1186933517456,0.549103736877441,11.0171270370483,0.549103736877441,10.9007787704468,0.549103736877441,16.3043174743652,0.549103736877441,15.4932117462158,0.549103736877441,14.9262523651123,0.549103736877441,14.3421220779419,0.549103736877441,10.3457355499268,0.549103736877441,10.0138568878174,0.549103736877441,9.73013877868652,0.549103736877441,9.5584774017334,0.549103736877441,7.07700729370117,0.549103736877441,6.03129863739014,0.549103736877441,6.44137859344482,0.549103736877441,6.78517818450928
