receptor_0_2mA_3min: CV i vs E Scan 2,,receptor_0_2mA_3min: CV i vs E Scan 3,,receptor_0_2mA_3min: CV i vs E Scan 4,,receptor_0_2mA_3min: CV i vs E Scan 5,,receptor_0_2mA_5min: CV i vs E Scan 2,,receptor_0_2mA_5min: CV i vs E Scan 3,,receptor_0_2mA_5min: CV i vs E Scan 4,,receptor_0_2mA_5min: CV i vs E Scan 5,,receptor_0_2mA_10min: CV i vs E Scan 2,,receptor_0_2mA_10min: CV i vs E Scan 3,,receptor_0_2mA_10min: CV i vs E Scan 4,,receptor_0_2mA_10min: CV i vs E Scan 5,,receptor_0_2mA_15min: CV i vs E Scan 2,,receptor_0_2mA_15min: CV i vs E Scan 3,,receptor_0_2mA_15min: CV i vs E Scan 4,,receptor_0_2mA_15min: CV i vs E Scan 5,,receptor_0_2mA_20min: CV i vs E Scan 2,,receptor_0_2mA_20min: CV i vs E Scan 3,,receptor_0_2mA_20min: CV i vs E Scan 4,,receptor_0_2mA_20min: CV i vs E Scan 5,,receptor_0_2mA_25min: CV i vs E Scan 2 [1],,receptor_0_2mA_25min: CV i vs E Scan 3 [1],,receptor_0_2mA_25min: CV i vs E Scan 4 [1],,receptor_0_2mA_25min: CV i vs E Scan 5 [1],,receptor_0_2mA_30min: CV i vs E Scan 2,,receptor_0_2mA_30min: CV i vs E Scan 3,,receptor_0_2mA_30min: CV i vs E Scan 4,,receptor_0_2mA_30min: CV i vs E Scan 5,,receptor_0mA_2min: CV i vs E Scan 2,,receptor_0mA_2min: CV i vs E Scan 3,,receptor_0mA_2min: CV i vs E Scan 4,,receptor_0mA_2min: CV i vs E Scan 5
Date and time measurement:,2025-07-04 10:53:26,Date and time measurement:,2025-07-04 10:53:26,Date and time measurement:,2025-07-04 10:53:26,Date and time measurement:,2025-07-04 10:53:26,Date and time measurement:,2025-07-04 10:58:27,Date and time measurement:,2025-07-04 10:58:27,Date and time measurement:,2025-07-04 10:58:27,Date and time measurement:,2025-07-04 10:58:27,Date and time measurement:,2025-07-04 11:02:38,Date and time measurement:,2025-07-04 11:02:38,Date and time measurement:,2025-07-04 11:02:38,Date and time measurement:,2025-07-04 11:02:38,Date and time measurement:,2025-07-04 11:07:59,Date and time measurement:,2025-07-04 11:07:59,Date and time measurement:,2025-07-04 11:07:59,Date and time measurement:,2025-07-04 11:07:59,Date and time measurement:,2025-07-04 11:12:48,Date and time measurement:,2025-07-04 11:12:48,Date and time measurement:,2025-07-04 11:12:48,Date and time measurement:,2025-07-04 11:12:48,Date and time measurement:,2025-07-04 11:17:03,Date and time measurement:,2025-07-04 11:17:03,Date and time measurement:,2025-07-04 11:17:03,Date and time measurement:,2025-07-04 11:17:03,Date and time measurement:,2025-07-04 11:21:59,Date and time measurement:,2025-07-04 11:21:59,Date and time measurement:,2025-07-04 11:21:59,Date and time measurement:,2025-07-04 11:21:59,Date and time measurement:,2025-07-04 10:48:04,Date and time measurement:,2025-07-04 10:48:04,Date and time measurement:,2025-07-04 10:48:04,Date and time measurement:,2025-07-04 10:48:04,
V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA
-0.500275611877441,-1.1923360824585,-0.500275611877441,-1.29294872283936,-0.500275611877441,-1.33586406707764,-0.500275611877441,-1.35779857635498,-0.500275611877441,-0.340700149536133,-0.500275611877441,-0.525712966918945,-0.500275611877441,-0.650649070739746,-0.500275611877441,-0.735526084899902,-0.500275611877441,-0.618696212768555,-0.500275611877441,-0.760798454284668,-0.500275611877441,-0.83280086517334,-0.500275611877441,-0.873808860778809,-0.500275611877441,0.0216960906982422,-0.500275611877441,-0.103235244750977,-0.500275611877441,-0.17094612121582,-0.500275611877441,-0.20289421081543,-0.500275611877441,0.447511672973633,-0.500275611877441,0.30827522277832,-0.500275611877441,0.234842300415039,-0.500275611877441,0.189542770385742,-0.500275611877441,1.50943279266357,-0.500275611877441,1.40929698944092,-0.500275611877441,1.3301420211792,-0.500275611877441,1.31392955780029,-0.500275611877441,3.52694034576416,-0.500275611877441,3.51215839385986,-0.500275611877441,3.52503299713135,-0.500275611877441,3.54982852935791,-0.500275611877441,-1.04833126068115,-0.500275611877441,-1.21045589447021,-0.500275611877441,-1.29199504852295,-0.500275611877441,-1.34253978729248
-0.450353622436523,-0.750784873962402,-0.450353622436523,-0.849013328552246,-0.450353622436523,-0.889544486999512,-0.450353622436523,-0.90909481048584,-0.450353622436523,0.365972518920898,-0.450353622436523,0.166654586791992,-0.450353622436523,0.0326633453369141,-0.450353622436523,-0.0593662261962891,-0.450353622436523,-0.0140666961669922,-0.450353622436523,-0.165224075317383,-0.450353622436523,-0.240087509155273,-0.450353622436523,-0.281572341918945,-0.450353622436523,0.757937431335449,-0.450353622436523,0.62680721282959,-0.450353622436523,0.56004524230957,-0.450353622436523,0.527620315551758,-0.450353622436523,1.24574184417725,-0.450353622436523,1.10507488250732,-0.450353622436523,1.02591991424561,-0.450353622436523,0.979189872741699,-0.450353622436523,2.42830276489258,-0.450353622436523,2.31576919555664,-0.450353622436523,2.24948883056641,-0.450353622436523,2.22230911254883,-0.450353622436523,4.54642295837402,-0.450353622436523,4.52496528625488,-0.450353622436523,4.53497886657715,-0.450353622436523,4.56263542175293,-0.450353622436523,-0.563383102416992,-0.450353622436523,-0.744585990905762,-0.450353622436523,-0.838046073913574,-0.450353622436523,-0.895266532897949
-0.40035343170166,-0.308752059936523,-0.40035343170166,-0.402688980102539,-0.40035343170166,-0.439882278442383,-0.40035343170166,-0.454187393188477,-0.40035343170166,1.05929851531982,-0.40035343170166,0.849490165710449,-0.40035343170166,0.71073055267334,-0.40035343170166,0.615358352661133,-0.40035343170166,0.589921474456787,-0.40035343170166,0.428915023803711,-0.40035343170166,0.353097915649414,-0.40035343170166,0.313997268676758,-0.40035343170166,1.4784631729126,-0.40035343170166,1.35009813308716,-0.40035343170166,1.28257751464844,-0.40035343170166,1.25215530395508,-0.40035343170166,2.020676612854,-0.40035343170166,1.87919902801514,-0.40035343170166,1.7972297668457,-0.40035343170166,1.75507736206055,-0.40035343170166,3.28792381286621,-0.40035343170166,3.17839431762695,-0.40035343170166,3.10949039459229,-0.40035343170166,3.08207225799561,-0.40035343170166,5.46051979064941,-0.40035343170166,5.43381690979004,-0.40035343170166,5.4433536529541,-0.40035343170166,5.4738712310791,-0.40035343170166,-0.0822544097900391,-0.40035343170166,-0.27775764465332,-0.40035343170166,-0.381231307983398,-0.40035343170166,-0.443220138549805
-0.350353240966797,0.137877941131592,-0.350353240966797,0.0495195388793945,-0.350353240966797,0.018000602722168,-0.350353240966797,0.0104665756225586,-0.350353240966797,1.73891258239746,-0.350353240966797,1.52328586578369,-0.350353240966797,1.38366746902466,-0.350353240966797,1.28758430480957,-0.350353240966797,1.18649435043335,-0.350353240966797,1.02322483062744,-0.350353240966797,0.948790550231934,-0.350353240966797,0.913456439971924,-0.350353240966797,2.17493438720703,-0.350353240966797,2.05081272125244,-0.350353240966797,1.98796558380127,-0.350353240966797,1.96231174468994,-0.350353240966797,2.76545143127441,-0.350353240966797,2.62454509735107,-0.350353240966797,2.54415035247803,-0.350353240966797,2.50686168670654,-0.350353240966797,4.0934476852417,-0.350353240966797,3.98196315765381,-0.350353240966797,3.91658878326416,-0.350353240966797,3.89746761322021,-0.350353240966797,6.29022121429443,-0.350353240966797,6.26161098480225,-0.350353240966797,6.2692403793335,-0.350353240966797,6.2997579574585,-0.350353240966797,0.396515369415283,-0.350353240966797,0.19281005859375,-0.350353240966797,0.0822310447692871,-0.350353240966797,0.0176191329956055
-0.300431251525879,0.5857253074646,-0.300431251525879,0.504948616027832,-0.300431251525879,0.481154441833496,-0.300431251525879,0.482346534729004,-0.300431251525879,2.39799976348877,-0.300431251525879,2.18060874938965,-0.300431251525879,2.0410852432251,-0.300431251525879,1.94643306732178,-0.300431251525879,1.77605819702148,-0.300431251525879,1.610023021698,-0.300431251525879,1.53844928741455,-0.300431251525879,1.50726413726807,-0.300431251525879,2.8464183807373,-0.300431251525879,2.73154830932617,-0.300431251525879,2.6752815246582,-0.300431251525879,2.65291786193848,-0.300431251525879,3.47765827178955,-0.300431251525879,3.34442901611328,-0.300431251525879,3.26470184326172,-0.300431251525879,3.23466110229492,-0.300431251525879,4.84566116333008,-0.300431251525879,4.74285507202148,-0.300431251525879,4.67724227905273,-0.300431251525879,4.66145896911621,-0.300431251525879,7.04744338989258,-0.300431251525879,7.01787948608398,-0.300431251525879,7.02312469482422,-0.300431251525879,7.0512580871582,-0.300431251525879,0.869539737701416,-0.300431251525879,0.662972927093506,-0.300431251525879,0.548531532287598,-0.300431251525879,0.483824729919434
-0.250431060791016,1.03648090362549,-0.250431060791016,0.965861320495605,-0.250431060791016,0.951079368591309,-0.250431060791016,0.962475776672363,-0.250431060791016,3.03920459747314,-0.250431060791016,2.82519912719727,-0.250431060791016,2.68839454650879,-0.250431060791016,2.59746074676514,-0.250431060791016,2.35966110229492,-0.250431060791016,2.19329261779785,-0.250431060791016,2.12572479248047,-0.250431060791016,2.10040378570557,-0.250431060791016,3.49410915374756,-0.250431060791016,3.38982486724854,-0.250431060791016,3.34218788146973,-0.250431060791016,3.32530784606934,-0.250431060791016,4.15801239013672,-0.250431060791016,4.03441524505615,-0.250431060791016,3.96026706695557,-0.250431060791016,3.93723583221436,-0.250431060791016,5.54933261871338,-0.250431060791016,5.45286846160889,-0.250431060791016,5.40041637420654,-0.250431060791016,5.3812952041626,-0.250431060791016,7.7522087097168,-0.250431060791016,7.72455215454102,-0.250431060791016,7.72693634033203,-0.250431060791016,7.74744033813477,-0.250431060791016,1.33879709243774,-0.250431060791016,1.13447141647339,-0.250431060791016,1.01921939849854,-0.250431060791016,0.956229209899902
-0.200430870056152,1.48866748809814,-0.200430870056152,1.42896699905396,-0.200430870056152,1.42472314834595,-0.200430870056152,1.44723033905029,-0.200430870056152,3.66686820983887,-0.200430870056152,3.4540548324585,-0.200430870056152,3.32273292541504,-0.200430870056152,3.23666381835938,-0.200430870056152,2.93582630157471,-0.200430870056152,2.77074432373047,-0.200430870056152,2.70870780944824,-0.200430870056152,2.68939590454102,-0.200430870056152,4.11891078948975,-0.200430870056152,4.027024269104,-0.200430870056152,3.98530101776123,-0.200430870056152,3.97066211700439,-0.200430870056152,4.80355644226074,-0.200430870056152,4.69240570068359,-0.200430870056152,4.62397861480713,-0.200430870056152,4.60728931427002,-0.200430870056152,6.20772838592529,-0.200430870056152,6.13000392913818,-0.200430870056152,6.08470439910889,-0.200430870056152,6.06849193572998,-0.200430870056152,8.40548038482666,-0.200430870056152,8.39737415313721,-0.200430870056152,8.39880466461182,-0.200430870056152,8.41024875640869,-0.200430870056152,1.80180740356445,-0.200430870056152,1.60434865951538,-0.200430870056152,1.4909086227417,-0.200430870056152,1.43144655227661
-0.150507926940918,1.94009113311768,-0.150507926940918,1.89278888702393,-0.150507926940918,1.89941692352295,-0.150507926940918,1.93365383148193,-0.150507926940918,4.27154731750488,-0.150507926940918,4.06631565093994,-0.150507926940918,3.94262409210205,-0.150507926940918,3.86294364929199,-0.150507926940918,3.50307369232178,-0.150507926940918,3.34209251403809,-0.150507926940918,3.28668403625488,-0.150507926940918,3.27395248413086,-0.150507926940918,4.71715354919434,-0.150507926940918,4.63995361328125,-0.150507926940918,4.60433292388916,-0.150507926940918,4.59660816192627,-0.150507926940918,5.41715335845947,-0.150507926940918,5.31973457336426,-0.150507926940918,5.25707817077637,-0.150507926940918,5.24429893493652,-0.150507926940918,6.82523250579834,-0.150507926940918,6.75609111785889,-0.150507926940918,6.72128200531006,-0.150507926940918,6.70840740203857,-0.150507926940918,9.00343418121338,-0.150507926940918,9.0220308303833,-0.150507926940918,9.03585910797119,-0.150507926940918,9.04873371124268,-0.150507926940918,2.25933456420898,-0.150507926940918,2.07093524932861,-0.150507926940918,1.96135807037354,-0.150507926940918,1.90661716461182
-0.100507736206055,2.3900842666626,-0.100507736206055,2.35489273071289,-0.100507736206055,2.37339401245117,-0.100507736206055,2.41907596588135,-0.100507736206055,4.85700988769531,-0.100507736206055,4.66203117370605,-0.100507736206055,4.54892444610596,-0.100507736206055,4.47706508636475,-0.100507736206055,4.06693553924561,-0.100507736206055,3.90910243988037,-0.100507736206055,3.86322975158691,-0.100507736206055,3.85488510131836,-0.100507736206055,5.29021835327148,-0.100507736206055,5.22880172729492,-0.100507736206055,5.1977596282959,-0.100507736206055,5.19480323791504,-0.100507736206055,6.00507259368896,-0.100507736206055,5.92114925384521,-0.100507736206055,5.86726665496826,-0.100507736206055,5.85868358612061,-0.100507736206055,7.41079330444336,-0.100507736206055,7.3564338684082,-0.100507736206055,7.3259162902832,-0.100507736206055,7.32257843017578,-0.100507736206055,9.55227851867676,-0.100507736206055,9.58756446838379,-0.100507736206055,9.61808204650879,-0.100507736206055,9.64287757873535,-0.100507736206055,2.71023368835449,-0.100507736206055,2.53284931182861,-0.100507736206055,2.42856502532959,-0.100507736206055,2.37940311431885
-0.0505075454711914,2.84255599975586,-0.0505075454711914,2.81947708129883,-0.0505075454711914,2.84980392456055,-0.0505075454711914,2.90721607208252,-0.0505075454711914,5.43193531036377,-0.0505075454711914,5.25250053405762,-0.0505075454711914,5.1529369354248,-0.0505075454711914,5.08894443511963,-0.0505075454711914,4.63070297241211,-0.0505075454711914,4.48059368133545,-0.0505075454711914,4.4426851272583,-0.0505075454711914,4.43882274627686,-0.0505075454711914,5.85868358612061,-0.0505075454711914,5.80337047576904,-0.0505075454711914,5.77762126922607,-0.0505075454711914,5.77762126922607,-0.0505075454711914,6.55009746551514,-0.0505075454711914,6.48238658905029,-0.0505075454711914,6.4380407333374,-0.0505075454711914,6.43231868743896,-0.0505075454711914,7.95677185058594,-0.0505075454711914,7.91719436645508,-0.0505075454711914,7.89335250854492,-0.0505075454711914,7.89955139160156,-0.0505075454711914,10.07155418396,-0.0505075454711914,10.1035022735596,-0.0505075454711914,10.1483249664307,-0.0505075454711914,10.1864719390869,-0.0505075454711914,3.16017913818359,-0.0505075454711914,2.99419116973877,-0.0505075454711914,2.89605808258057,-0.0505075454711914,2.85266494750977
-0.000585556030273438,3.30156135559082,-0.000585556030273438,3.2895450592041,-0.000585556030273438,3.33160209655762,-0.000585556030273438,3.40150737762451,-0.000585556030273438,6.01270198822021,-0.000585556030273438,5.85105419158936,-0.000585556030273438,5.76474666595459,-0.000585556030273438,5.70752620697021,-0.000585556030273438,5.20610427856445,-0.000585556030273438,5.05909442901611,-0.000585556030273438,5.0261926651001,-0.000585556030273438,5.02490520477295,-0.000585556030273438,6.39655590057373,-0.000585556030273438,6.33933544158936,-0.000585556030273438,6.31835460662842,-0.000585556030273438,6.31883144378662,-0.000585556030273438,7.04601287841797,-0.000585556030273438,6.99069976806641,-0.000585556030273438,6.95446014404297,-0.000585556030273438,6.94873809814453,-0.000585556030273438,8.43170642852783,-0.000585556030273438,8.40691089630127,-0.000585556030273438,8.38354587554932,-0.000585556030273438,8.3964204788208,-0.000585556030273438,10.5226421356201,-0.000585556030273438,10.5526828765869,-0.000585556030273438,10.60227394104,-0.000585556030273438,10.657114982605,-0.000585556030273438,3.61608409881592,-0.000585556030273438,3.45972919464111,-0.000585556030273438,3.36750793457031,-0.000585556030273438,3.3285026550293
0.0494146347045898,3.77372741699219,0.0494146347045898,3.77043724060059,0.0494146347045898,3.82513046264648,0.0494146347045898,3.90652751922607,0.0494146347045898,6.57727718353271,0.0494146347045898,6.43565654754639,0.0494146347045898,6.35840892791748,0.0494146347045898,6.30691051483154,0.0494146347045898,5.76474666595459,0.0494146347045898,5.63027858734131,0.0494146347045898,5.60023307800293,0.0494146347045898,5.59689521789551,0.0494146347045898,6.88484191894531,0.0494146347045898,6.82523250579834,0.0494146347045898,6.80091381072998,0.0494146347045898,6.79614543914795,0.0494146347045898,7.46944427490234,0.0494146347045898,7.40983963012695,0.0494146347045898,7.36930847167969,0.0494146347045898,7.36597061157227,0.0494146347045898,8.8231897354126,0.0494146347045898,8.79410266876221,0.0494146347045898,8.76978397369385,0.0494146347045898,8.77884387969971,0.0494146347045898,10.8559560775757,0.0494146347045898,10.8926725387573,0.0494146347045898,10.9489393234253,0.0494146347045898,11.0176038742065,0.0494146347045898,4.08314800262451,0.0494146347045898,3.93509006500244,0.0494146347045898,3.84620666503906,0.0494146347045898,3.81011009216309
0.0993366241455078,4.26248741149902,0.0993366241455078,4.26992607116699,0.0993366241455078,4.33386993408203,0.0993366241455078,4.42656803131104,0.0993366241455078,7.11420059204102,0.0993366241455078,6.98450088500977,0.0993366241455078,6.91106796264648,0.0993366241455078,6.85622692108154,0.0993366241455078,6.24349117279053,0.0993366241455078,6.12475872039795,0.0993366241455078,6.09233379364014,0.0993366241455078,6.0866117477417,0.0993366241455078,7.30064392089844,0.0993366241455078,7.23245620727539,0.0993366241455078,7.19669342041016,0.0993366241455078,7.18191146850586,0.0993366241455078,7.83136367797852,0.0993366241455078,7.75650024414063,0.0993366241455078,7.71215438842773,0.0993366241455078,7.69832611083984,0.0993366241455078,9.14505481719971,0.0993366241455078,9.10356998443604,0.0993366241455078,9.07495975494385,0.0993366241455078,9.07305240631104,0.0993366241455078,11.0495519638062,0.0993366241455078,11.0981893539429,0.0993366241455078,11.1644697189331,0.0993366241455078,11.2550687789917,0.0993366241455078,4.55307292938232,0.0993366241455078,4.41860485076904,0.0993366241455078,4.335205078125,0.0993366241455078,4.30044364929199
0.149336814880371,4.73436737060547,0.149336814880371,4.75901985168457,0.149336814880371,4.82587242126465,0.149336814880371,4.92152690887451,0.149336814880371,7.57768630981445,0.149336814880371,7.44464874267578,0.149336814880371,7.36263275146484,0.149336814880371,7.29015350341797,0.149336814880371,6.63878917694092,0.149336814880371,6.50384426116943,0.149336814880371,6.45997524261475,0.149336814880371,6.44662380218506,0.149336814880371,7.65541076660156,0.149336814880371,7.57530212402344,0.149336814880371,7.52714157104492,0.149336814880371,7.50663757324219,0.149336814880371,8.16658496856689,0.149336814880371,8.0735969543457,0.149336814880371,8.01876068115234,0.149336814880371,7.99396514892578,0.149336814880371,9.40207481384277,0.149336814880371,9.34389591217041,0.149336814880371,9.31337833404541,0.149336814880371,9.29859638214111,0.149336814880371,11.1344289779663,0.149336814880371,11.1821126937866,0.149336814880371,11.2517309188843,0.149336814880371,11.3575887680054,0.149336814880371,4.98771190643311,0.149336814880371,4.87732410430908,0.149336814880371,4.80832481384277,0.149336814880371,4.77456474304199
0.199337005615234,5.14130210876465,0.199337005615234,5.16681289672852,0.199337005615234,5.22589302062988,0.199337005615234,5.31105613708496,0.199337005615234,7.97775268554688,0.199337005615234,7.85186767578125,0.199337005615234,7.76508331298828,0.199337005615234,7.68068313598633,0.199337005615234,7.01501846313477,0.199337005615234,6.85813426971436,0.199337005615234,6.79328441619873,0.199337005615234,6.76610469818115,0.199337005615234,7.99062728881836,0.199337005615234,7.90193557739258,0.199337005615234,7.85139083862305,0.199337005615234,7.82182693481445,0.199337005615234,8.47414493560791,0.199337005615234,8.37067127227783,0.199337005615234,8.3048677444458,0.199337005615234,8.27244281768799,0.199337005615234,9.57230567932129,0.199337005615234,9.50507164001465,0.199337005615234,9.47360038757324,0.199337005615234,9.45977210998535,0.199337005615234,11.1930799484253,0.199337005615234,11.2216901779175,0.199337005615234,11.2741422653198,0.199337005615234,11.3757085800171,0.199337005615234,5.34982299804688,0.199337005615234,5.25107002258301,0.199337005615234,5.19284820556641,0.199337005615234,5.16218757629395
0.249258995056152,5.51487922668457,0.249258995056152,5.52727699279785,0.249258995056152,5.57591438293457,0.249258995056152,5.65412044525146,0.249258995056152,8.34349155426025,0.249258995056152,8.22475910186768,0.249258995056152,8.13225269317627,0.249258995056152,8.0426025390625,0.249258995056152,7.37455368041992,0.249258995056152,7.203369140625,0.249258995056152,7.12373733520508,0.249258995056152,7.08463668823242,0.249258995056152,8.30963611602783,0.249258995056152,8.20902347564697,0.249258995056152,8.15371036529541,0.249258995056152,8.11174392700195,0.249258995056152,8.73974323272705,0.249258995056152,8.63197803497314,0.249258995056152,8.55711460113525,0.249258995056152,8.51753711700439,0.249258995056152,9.63810920715332,0.249258995056152,9.57564353942871,0.249258995056152,9.53940391540527,0.249258995056152,9.53606605529785,0.249258995056152,11.2688970565796,0.249258995056152,11.2688970565796,0.249258995056152,11.2932157516479,0.249258995056152,11.3757085800171,0.249258995056152,5.68416118621826,0.249258995056152,5.58259010314941,0.249258995056152,5.51726341247559,0.249258995056152,5.48197746276855
0.299259185791016,5.8887243270874,0.299259185791016,5.8887243270874,0.299259185791016,5.93593120574951,0.299259185791016,6.00745677947998,0.299259185791016,8.66535663604736,0.299259185791016,8.55902194976807,0.299259185791016,8.45840930938721,0.299259185791016,8.36399555206299,0.299259185791016,7.69641876220703,0.299259185791016,7.51474380493164,0.299259185791016,7.42557525634766,0.299259185791016,7.37646102905273,0.299259185791016,8.56760501861572,0.299259185791016,8.46460819244385,0.299259185791016,8.41358661651611,0.299259185791016,8.3659029006958,0.299259185791016,8.91951084136963,0.299259185791016,8.82271289825439,0.299259185791016,8.7478494644165,0.299259185791016,8.70731830596924,0.299259185791016,9.64430809020996,0.299259185791016,9.58041191101074,0.299259185791016,9.54941749572754,0.299259185791016,9.53463554382324,0.299259185791016,11.35901927948,0.299259185791016,11.3389921188354,0.299259185791016,11.3428068161011,0.299259185791016,11.4009809494019,0.299259185791016,6.01127147674561,0.299259185791016,5.91208934783936,0.299259185791016,5.84628582000732,0.299259185791016,5.80813884735107
0.349259376525879,6.26304149627686,0.349259376525879,6.25112056732178,0.349259376525879,6.29117488861084,0.349259376525879,6.35602474212646,0.349259376525879,8.92714023590088,0.349259376525879,8.82843494415283,0.349259376525879,8.71971607208252,0.349259376525879,8.62244129180908,0.349259376525879,7.97250747680664,0.349259376525879,7.78844833374023,0.349259376525879,7.68974304199219,0.349259376525879,7.6310920715332,0.349259376525879,8.7473726272583,0.349259376525879,8.6553430557251,0.349259376525879,8.60575199127197,0.349259376525879,8.55663776397705,0.349259376525879,9.04396533966064,0.349259376525879,8.94764423370361,0.349259376525879,8.87659549713135,0.349259376525879,8.83558750152588,0.349259376525879,9.6500301361084,0.349259376525879,9.57230567932129,0.349259376525879,9.52414512634277,0.349259376525879,9.51174736022949,0.349259376525879,11.4658308029175,0.349259376525879,11.4386510848999,0.349259376525879,11.4310216903687,0.349259376525879,11.4686918258667,0.349259376525879,6.3154935836792,0.349259376525879,6.22918605804443,0.349259376525879,6.16767406463623,0.349259376525879,6.13095760345459
0.399181365966797,6.61160945892334,0.399181365966797,6.58681392669678,0.399181365966797,6.61923885345459,0.399181365966797,6.67598247528076,0.399181365966797,9.10404682159424,0.399181365966797,9.01630878448486,0.399181365966797,8.90329837799072,0.399181365966797,8.80459308624268,0.399181365966797,8.18947315216064,0.399181365966797,8.00779342651367,0.399181365966797,7.9057502746582,0.399181365966797,7.83708572387695,0.399181365966797,8.88136386871338,0.399181365966797,8.77884387969971,0.399181365966797,8.73449802398682,0.399181365966797,8.68299961090088,0.399181365966797,9.13933277130127,0.399181365966797,9.03252124786377,0.399181365966797,8.96528720855713,0.399181365966797,8.91664981842041,0.399181365966797,9.68722343444824,0.399181365966797,9.57802772521973,0.399181365966797,9.51127052307129,0.399181365966797,9.48981285095215,0.399181365966797,11.5817022323608,0.399181365966797,11.5588140487671,0.399181365966797,11.5459394454956,0.399181365966797,11.5683507919312,0.399181365966797,6.59539699554443,0.399181365966797,6.51814937591553,0.399181365966797,6.45997524261475,0.399181365966797,6.42755031585693
0.44918155670166,6.92680358886719,0.44918155670166,6.88865661621094,0.44918155670166,6.9129753112793,0.44918155670166,6.9597053527832,0.44918155670166,9.22945499420166,0.44918155670166,9.13980960845947,0.44918155670166,9.02679920196533,0.44918155670166,8.92809391021729,0.44918155670166,8.36065769195557,0.44918155670166,8.17612171173096,0.44918155670166,8.07645797729492,0.44918155670166,8.00445556640625,0.44918155670166,8.98531436920166,0.44918155670166,8.88088703155518,0.44918155670166,8.83177280426025,0.44918155670166,8.77598285675049,0.44918155670166,9.24376010894775,0.44918155670166,9.11692142486572,0.44918155670166,9.04539585113525,0.44918155670166,8.99628162384033,0.44918155670166,9.76828575134277,0.44918155670166,9.62952613830566,0.44918155670166,9.54035758972168,0.44918155670166,9.4983959197998,0.44918155670166,11.7214155197144,0.44918155670166,11.7071104049683,0.44918155670166,11.692328453064,0.44918155670166,11.7052030563354,0.44918155670166,6.83953762054443,0.44918155670166,6.77897930145264,0.44918155670166,6.72414302825928,0.44918155670166,6.69505596160889
0.499181747436523,7.19669342041016,0.499181747436523,7.15139389038086,0.499181747436523,7.16665267944336,0.499181747436523,7.19955444335938,0.499181747436523,9.33435916900635,0.499181747436523,9.2361307144165,0.499181747436523,9.11644458770752,0.499181747436523,9.01630878448486,0.499181747436523,8.49083423614502,0.499181747436523,8.30629825592041,0.499181747436523,8.20473194122314,0.499181747436523,8.13034534454346,0.499181747436523,9.10261631011963,0.499181747436523,8.98006916046143,0.499181747436523,8.92332553863525,0.499181747436523,8.86419773101807,0.499181747436523,9.36535358428955,0.499181747436523,9.2199182510376,0.499181747436523,9.13790225982666,0.499181747436523,9.08211231231689,0.499181747436523,9.87748146057129,0.499181747436523,9.70820426940918,0.499181747436523,9.61045265197754,0.499181747436523,9.56419944763184,0.499181747436523,11.8802070617676,0.499181747436523,11.8792533874512,0.499181747436523,11.8616056442261,0.499181747436523,11.8668508529663,0.499181747436523,7.04505920410156,0.499181747436523,7.00023651123047,0.499181747436523,6.95541381835938,0.499181747436523,6.9282341003418
0.549103736877441,7.42366790771484,0.549103736877441,7.37264633178711,0.549103736877441,7.38218307495117,0.549103736877441,7.39839553833008,0.549103736877441,9.43831443786621,0.549103736877441,9.33388233184814,0.549103736877441,9.20322895050049,0.549103736877441,9.09641742706299,0.549103736877441,8.61099720001221,0.549103736877441,8.41454029083252,0.549103736877441,8.31058979034424,0.549103736877441,8.23048114776611,0.549103736877441,9.22277927398682,0.549103736877441,9.09355640411377,0.549103736877441,9.03013706207275,0.549103736877441,8.9609956741333,0.549103736877441,9.50840950012207,0.549103736877441,9.34866428375244,0.549103736877441,9.25329685211182,0.549103736877441,9.18749332427979,0.549103736877441,10.0181484222412,0.549103736877441,9.84457969665527,0.549103736877441,9.72537040710449,0.549103736877441,9.66910362243652,0.549103736877441,12.0757102966309,0.549103736877441,12.0828628540039,0.549103736877441,12.0623588562012,0.549103736877441,12.0628356933594,0.549103736877441,7.22339630126953,0.549103736877441,7.18954086303711,0.549103736877441,7.15139389038086,0.549103736877441,7.12850570678711
0.599103927612305,7.61821746826172,0.599103927612305,7.56099700927734,0.599103927612305,7.56385803222656,0.599103927612305,7.56624221801758,0.599103927612305,9.53606605529785,0.599103927612305,9.43020820617676,0.599103927612305,9.29430484771729,0.599103927612305,9.17843341827393,0.599103927612305,8.72019290924072,0.599103927612305,8.51610660552979,0.599103927612305,8.40548038482666,0.599103927612305,8.31774234771729,0.599103927612305,9.36201572418213,0.599103927612305,9.21658039093018,0.599103927612305,9.13647174835205,0.599103927612305,9.06637668609619,0.599103927612305,9.66767311096191,0.599103927612305,9.4974422454834,0.599103927612305,9.38872337341309,0.599103927612305,9.31385517120361,0.599103927612305,10.1941013336182,0.599103927612305,10.0133800506592,0.599103927612305,9.88224983215332,0.599103927612305,9.81263160705566,0.599103927612305,12.3217582702637,0.599103927612305,12.3308181762695,0.599103927612305,12.3050689697266,0.599103927612305,12.3007774353027,0.599103927612305,7.37884521484375,0.599103927612305,7.35166549682617,0.599103927612305,7.31781005859375,0.599103927612305,7.29635238647461
